City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Vologda,RU,2021-10-21 04:00:53,59.2187,39.8886,41.61,98,100,19.69
297,Oriximina,BR,2021-10-21 04:00:53,-1.7656,-55.8661,76.68,83,83,2.82
298,Ribeira Grande,PT,2021-10-21 04:00:39,38.5167,-28.7,69.62,65,73,5.75
299,Pevek,RU,2021-10-21 04:00:54,69.7008,170.3133,17.67,90,100,13.04
300,Stromness,GB,2021-10-21 04:00:55,58.965,-3.296,44.56,72,69,28.01
301,Ambon,ID,2021-10-21 04:00:22,-3.6954,128.1814,86.14,84,40,8.05
302,Vila Do Maio,CV,2021-10-21 04:04:39,15.1333,-23.2167,81.39,75,9,17.43
303,La Paz,BO,2021-10-21 04:00:22,-16.5,-68.15,49.21,71,63,3.27
304,Plainfield,US,2021-10-21 04:00:56,40.6168,-74.4173,68.68,71,40,0.0
305,Chapais,CA,2021-10-21 04:00:56,49.7834,-74.8492,38.98,93,100,7.16
306,San Matias,BO,2021-10-21 04:00:57,-16.3667,-58.4,80.02,55,45,4.97
307,Kaitangata,NZ,2021-10-21 04:00:58,-46.2817,169.8464,49.66,63,31,8.08
308,Pout,SN,2021-10-21 04:00:58,14.7739,-17.0603,77.76,78,56,8.05
309,Vysotsk,RU,2021-10-21 04:00:59,60.6288,28.5705,52.92,89,100,20.71
310,Chernyshevskiy,RU,2021-10-21 04:00:59,63.0128,112.4714,36.91,87,100,11.77
311,Sistranda,NO,2021-10-21 04:01:00,63.7256,8.834,43.9,73,74,35.03
312,Mana,GF,2021-10-21 04:01:00,5.6592,-53.7767,79.39,83,95,8.84
313,Sangar,RU,2021-10-21 04:01:01,63.9242,127.4739,22.19,90,79,2.53
314,Ilulissat,GL,2021-10-21 04:01:01,69.2167,-51.1,26.62,80,20,2.3
315,Verkhnetulomskiy,RU,2021-10-21 04:01:02,68.6073,31.7962,28.53,87,100,14.12
316,Hidalgotitlan,MX,2021-10-21 04:01:03,17.7833,-94.6333,74.32,96,100,2.39
317,Amahai,ID,2021-10-21 04:01:04,-3.3333,128.9167,85.06,69,93,5.97
318,Coahuayana,MX,2021-10-21 04:00:39,18.7333,-103.6833,78.69,92,30,2.71
319,Lompoc,US,2021-10-21 04:04:48,34.6391,-120.4579,59.31,85,1,0.0
320,Ocampo,MX,2021-10-21 04:01:05,21.65,-101.5,56.7,80,21,7.63
321,Maraa,BR,2021-10-21 04:01:05,-1.8333,-65.3667,73.27,99,100,1.77
322,Iranshahr,IR,2021-10-21 04:01:06,27.2025,60.6848,81.1,33,5,1.52
323,Parauna,BR,2021-10-21 04:01:07,-16.9478,-50.4486,71.02,78,89,5.32
324,Yulara,AU,2021-10-21 04:01:07,-25.2406,130.9889,89.76,9,0,2.04
325,Rudbar,AF,2021-10-21 04:01:08,30.15,62.6,77.58,14,0,6.55
326,Saint-Ambroise,CA,2021-10-21 04:01:08,48.5501,-71.3324,45.57,96,100,3.4
327,Vila,PT,2021-10-21 04:01:09,42.0304,-8.1588,50.32,94,96,3.02
328,Sept-Iles,CA,2021-10-21 04:03:12,50.2001,-66.3821,48.06,89,100,1.01
329,Igrim,RU,2021-10-21 04:01:09,63.1906,64.4162,30.79,83,14,4.29
330,Villablino,ES,2021-10-21 04:01:10,42.9393,-6.3194,49.77,88,99,3.69
331,Aksu,CN,2021-10-21 04:00:26,41.1231,80.2644,57.99,22,60,2.64
332,Ponta Do Sol,PT,2021-10-21 03:59:08,32.6667,-17.1,74.01,74,95,6.6
333,Petauke,ZM,2021-10-21 04:01:11,-14.2426,31.3253,61.7,82,97,3.44
334,Ostrovnoy,RU,2021-10-21 04:01:11,68.0531,39.5131,31.3,92,100,18.63
335,Omboue,GA,2021-10-21 04:01:07,-1.5746,9.2618,75.65,89,100,4.0
336,Tilichiki,RU,2021-10-21 04:01:12,60.4667,166.1,12.52,76,99,8.72
337,Laurel,US,2021-10-21 03:57:47,39.0993,-76.8483,61.86,82,1,0.0
338,Marienburg,PL,2021-10-21 03:57:18,54.0359,19.0266,61.05,72,100,15.57
339,Gravdal,NO,2021-10-21 04:01:13,68.1214,13.5031,33.71,97,100,12.77
340,Ishigaki,JP,2021-10-21 04:01:14,24.3448,124.1572,79.07,80,64,18.19
341,Channel-Port Aux Basques,CA,2021-10-21 04:01:14,47.5702,-59.1367,50.2,81,81,18.14
342,Kelo,TD,2021-10-21 04:01:15,9.3086,15.8066,72.88,88,100,5.59
343,Aljezur,PT,2021-10-21 04:01:15,37.3191,-8.8033,60.06,92,2,8.88
344,Keffi,NG,2021-10-21 04:01:16,8.8486,7.8736,70.43,94,98,2.08
345,Fairbanks,US,2021-10-21 04:00:16,64.8378,-147.7164,29.1,79,99,1.28
346,Nyurba,RU,2021-10-21 04:01:16,63.2842,118.3319,35.55,98,100,9.66
347,Shibetsu,JP,2021-10-21 04:01:17,43.659,145.132,49.03,78,100,9.91
348,Bingol,TR,2021-10-21 04:01:17,38.8847,40.4939,44.73,57,0,6.2
349,Bratsk,RU,2021-10-21 04:01:18,56.1325,101.6142,45.09,60,31,9.48
350,Kuli,RU,2021-10-21 04:01:18,42.0185,47.2434,33.98,56,2,4.94
351,Merrill,US,2021-10-21 04:00:52,45.1805,-89.6835,49.68,98,90,6.91
352,Kokopo,PG,2021-10-21 04:01:19,-4.352,152.2633,82.76,76,62,4.52
353,Puerto Del Rosario,ES,2021-10-21 04:01:19,28.5004,-13.8627,71.35,83,0,12.66
354,Kudymkar,RU,2021-10-21 04:01:20,59.0173,54.656,27.12,95,58,4.9
355,Laguna,US,2021-10-21 04:01:02,38.421,-121.4238,66.76,63,90,0.0
356,Nabire,ID,2021-10-21 04:01:21,-3.3667,135.4833,85.71,68,63,4.59
357,Port Augusta,AU,2021-10-21 04:01:21,-32.5,137.7667,85.71,29,0,8.32
358,Umm Kaddadah,SD,2021-10-21 04:01:22,13.6017,26.6876,82.71,18,100,20.83
359,Glenwood Springs,US,2021-10-21 04:01:22,39.5505,-107.3248,43.83,78,1,10.36
360,Verkhnyaya Inta,RU,2021-10-21 04:01:23,65.9811,60.3094,29.3,85,89,9.22
361,Huilong,CN,2021-10-21 04:01:23,31.8111,121.655,65.03,65,94,13.56
362,Sao Filipe,CV,2021-10-21 04:01:24,14.8961,-24.4956,81.91,56,0,9.78
363,Thinadhoo,MV,2021-10-21 04:01:24,0.5333,72.9333,82.15,75,99,7.76
364,Andenes,NO,2021-10-21 04:05:01,69.3143,16.1194,33.78,69,75,29.93
365,Praya,CV,2021-10-21 04:00:44,14.9215,-23.5087,77.7,77,4,15.32
366,Jennersdorf,AT,2021-10-21 04:01:25,46.9385,16.1416,57.45,80,78,13.65
367,Grindavik,IS,2021-10-21 04:04:54,63.8424,-22.4338,43.27,81,75,28.77
368,Ironton,US,2021-10-21 04:01:26,38.5368,-82.6829,55.96,95,33,4.88
369,Mashhad,IR,2021-10-21 04:00:21,36.297,59.6062,53.74,62,75,6.91
370,Humaita,BR,2021-10-21 04:05:03,-7.5061,-63.0208,80.37,69,100,0.89
371,Malpe,IN,2021-10-21 04:01:27,13.35,74.7167,76.3,88,98,6.42
372,Santa Cruz,BO,2021-10-21 03:58:57,-17.8,-63.1667,72.86,64,83,2.3
373,Arona,ES,2021-10-21 04:01:28,28.0996,-16.681,71.8,54,0,18.41
374,Abadzekhskaya,RU,2021-10-21 04:01:28,44.3939,40.2214,39.79,73,3,3.96
375,Asau,RO,2021-10-21 03:59:34,46.4333,26.4,40.28,74,13,7.78
376,Bredy,RU,2021-10-21 04:01:29,52.4153,60.3411,32.11,71,99,16.13
377,Antalaha,MG,2021-10-21 04:01:30,-14.9003,50.2788,73.0,70,36,4.5
378,Yataity Del Norte,PY,2021-10-21 04:01:30,-24.8333,-56.35,63.36,79,3,3.96
379,Ilhabela,BR,2021-10-21 04:01:31,-23.7781,-45.3581,64.29,89,99,4.74
380,Kendari,ID,2021-10-21 04:01:32,-3.945,122.4989,90.05,53,99,6.51
381,Bathsheba,BB,2021-10-21 04:01:18,13.2167,-59.5167,81.46,75,58,19.8
382,Marawi,PH,2021-10-21 04:00:37,7.9986,124.2928,75.65,67,100,5.44
383,Noshiro,JP,2021-10-21 04:01:33,40.2039,140.0242,52.29,59,95,15.66
384,Tongchuan,CN,2021-10-21 04:01:33,35.0806,109.0897,55.38,30,96,5.82
385,Owando,CG,2021-10-21 04:01:34,-0.4819,15.8999,68.05,99,100,2.42
386,Sayat,TM,2021-10-21 04:01:34,38.7839,63.8803,57.42,64,100,21.03
387,Belmonte,BR,2021-10-21 04:01:08,-15.8631,-38.8828,70.3,94,100,6.96
388,Lamar,US,2021-10-21 04:01:35,33.6668,-95.5836,74.86,70,100,6.2
389,Kharp,RU,2021-10-21 04:01:36,66.8014,65.8081,24.51,95,99,0.29
390,Izumo,JP,2021-10-21 04:01:37,35.3667,132.7667,61.34,52,56,9.04
391,Zafra,ES,2021-10-21 04:01:38,38.4167,-6.4167,58.87,78,0,4.92
392,Staraya Toropa,RU,2021-10-21 04:01:38,56.2801,31.6702,50.38,88,100,13.87
393,Fort Nelson,CA,2021-10-21 04:01:39,58.8053,-122.7002,33.71,91,0,0.49
394,Korla,CN,2021-10-21 04:01:39,41.7597,86.1469,59.14,20,4,1.77
395,Aramil,RU,2021-10-21 04:01:40,56.6977,60.8369,32.11,74,75,11.18
396,Luderitz,NA,2021-10-21 04:01:30,-26.6481,15.1594,56.62,81,56,11.45
397,Pangnirtung,CA,2021-10-21 04:01:41,66.1451,-65.7125,28.04,78,17,4.79
398,Beisfjord,NO,2021-10-21 04:01:41,68.3751,17.5988,32.05,86,100,8.84
399,Quatre Cocos,MU,2021-10-21 04:01:42,-20.2078,57.7625,77.09,74,18,10.78
400,Tarko-Sale,RU,2021-10-21 04:01:43,64.9225,77.785,33.89,80,100,3.4
401,Cabo San Lucas,MX,2021-10-21 04:00:02,22.8909,-109.9124,81.52,73,5,6.64
402,Fethiye,TR,2021-10-21 04:01:44,36.6217,29.1164,55.27,50,33,2.77
403,Jiwani,PK,2021-10-21 04:01:44,25.05,61.7417,79.2,70,1,5.44
404,Port Hedland,AU,2021-10-21 03:58:03,-20.3167,118.5667,96.85,13,0,5.75
405,Port-Cartier,CA,2021-10-21 04:01:45,50.0334,-66.8654,47.75,88,100,1.36
406,Hailey,US,2021-10-21 04:01:45,43.5196,-114.3153,42.66,75,40,5.75
407,Chernyy Yar,RU,2021-10-21 04:01:46,48.0624,46.1091,35.98,72,82,7.9
408,Gazanjyk,TM,2021-10-21 04:01:47,39.2446,55.5154,51.26,42,85,8.55
409,Rodeo,US,2021-10-21 04:01:47,38.033,-122.2669,63.01,91,90,1.01
410,Bjerkvik,NO,2021-10-21 04:01:48,68.5597,17.5189,30.02,75,100,9.82
411,Ontario,US,2021-10-21 04:01:48,34.0633,-117.6509,66.96,55,40,5.75
412,Erenhot,CN,2021-10-21 03:59:29,43.6475,111.9767,42.85,39,0,11.05
413,Yenagoa,NG,2021-10-21 04:01:49,4.9247,6.2642,74.12,96,87,0.76
414,Vao,NC,2021-10-21 04:01:50,-22.6667,167.4833,71.01,90,100,16.35
415,Kashi,CN,2021-10-21 04:01:50,39.4547,75.9797,59.76,19,59,2.82
416,Seguela,CI,2021-10-21 04:01:51,7.9611,-6.6731,71.11,95,96,3.47
417,Nukus,UZ,2021-10-21 04:01:51,42.4531,59.6103,39.18,70,0,9.22
418,Taoudenni,ML,2021-10-21 04:01:14,22.6783,-3.9836,71.67,32,0,14.09
419,Krasnoshchekovo,RU,2021-10-21 04:01:52,51.6708,82.7289,54.18,36,100,7.07
420,Guinguineo,SN,2021-10-21 04:01:52,14.2667,-15.95,75.9,84,11,6.6
421,Buraydah,SA,2021-10-21 04:01:53,26.326,43.975,69.24,33,0,8.63
422,Ongandjera,NA,2021-10-21 04:01:53,-17.8833,15.0667,61.36,39,27,8.88
423,Ereymentau,KZ,2021-10-21 04:01:54,51.6199,73.1033,49.26,61,100,15.52
424,Oussouye,SN,2021-10-21 04:01:54,12.485,-16.5469,78.49,84,93,4.63
425,Portland,US,2021-10-21 04:00:19,45.5234,-122.6762,57.69,85,100,3.0
426,Ravenna,IT,2021-10-21 04:01:55,44.4167,11.9833,63.63,80,87,13.35
427,Gat,IL,2021-10-21 04:01:55,31.61,34.7642,66.88,100,40,2.62
428,Camacha,PT,2021-10-21 04:01:55,33.0833,-16.3333,70.54,78,20,11.5
429,Mackay,AU,2021-10-21 04:01:08,-21.15,149.2,88.68,70,11,18.77
430,Adamus,RO,2021-10-21 04:01:56,46.3,24.2333,35.35,78,34,2.66
431,Haimen,CN,2021-10-21 04:01:57,23.1935,116.6142,77.59,77,91,12.17
432,Shache,CN,2021-10-21 04:01:57,38.4167,77.2406,59.94,19,19,3.76
433,Kloulklubed,PW,2021-10-21 04:01:14,7.0419,134.2556,82.58,69,41,2.91
434,Thaba-Tseka,LS,2021-10-21 04:01:58,-29.522,28.6084,48.88,51,46,1.25
435,Ossipee,US,2021-10-21 04:01:59,43.6854,-71.1167,53.71,89,31,1.41
436,Chernenko,RU,2021-10-21 04:01:59,44.365,39.3103,39.6,86,5,3.76
437,Linhares,BR,2021-10-21 04:02:00,-19.3911,-40.0722,66.22,91,99,8.59
438,Xuanzhou,CN,2021-10-21 04:02:00,30.9525,118.7553,57.25,64,90,6.29
439,Rincon,US,2021-10-21 04:02:01,32.296,-81.2354,65.86,92,75,0.0
440,Caledon,ZA,2021-10-21 04:02:01,-34.23,19.4265,56.16,75,25,2.42
441,Flin Flon,CA,2021-10-21 04:02:02,54.7682,-101.865,29.12,67,100,4.9
442,Miri,MY,2021-10-21 04:01:01,4.4148,114.0089,85.39,65,79,5.68
443,Biltine,TD,2021-10-21 04:02:03,14.5333,20.9167,81.07,23,92,5.17
444,Lobito,AO,2021-10-21 04:02:04,-12.3481,13.5456,74.3,84,100,7.81
445,Hualmay,PE,2021-10-21 04:02:05,-11.0964,-77.6139,63.03,87,90,9.51
446,Tutoia,BR,2021-10-21 04:02:05,-2.7619,-42.2744,79.43,81,28,8.43
447,Mocuba,MZ,2021-10-21 04:02:05,-16.8392,36.9856,70.59,81,78,4.16
448,Oranjestad,AW,2021-10-21 04:02:06,12.524,-70.027,83.23,80,8,19.15
449,Opuwo,NA,2021-10-21 04:02:06,-18.0607,13.84,61.05,43,1,2.44
450,Tucuman,AR,2021-10-21 04:00:19,-26.8241,-65.2226,69.19,40,1,2.66
451,Bonavista,CA,2021-10-21 04:00:39,48.6499,-53.1147,48.11,93,100,19.39
452,Yinchuan,CN,2021-10-21 04:02:07,38.4681,106.2731,52.59,17,0,1.79
453,Lokosovo,RU,2021-10-21 04:02:08,61.1333,74.8167,39.99,80,100,4.52
454,Bismarck,US,2021-10-21 03:58:01,46.8083,-100.7837,32.81,87,1,1.99
455,Palmer,US,2021-10-21 04:02:09,42.1584,-72.3287,62.28,76,59,3.11
456,Iguape,BR,2021-10-21 04:02:10,-24.7081,-47.5553,64.8,78,100,9.62
457,Dingle,PH,2021-10-21 04:02:11,10.9995,122.6711,87.1,70,78,5.57
458,Katsuura,JP,2021-10-21 04:02:11,35.1333,140.3,62.71,58,99,9.31
459,Lakselv,NO,2021-10-21 04:02:11,70.0513,24.9718,30.02,69,90,6.91
460,Beringovskiy,RU,2021-10-21 04:00:44,63.05,179.3167,17.87,79,79,4.56
461,Ouesso,CG,2021-10-21 04:02:12,1.6136,16.0517,70.11,99,100,2.04
462,El Carrizo,MX,2021-10-21 04:02:13,24.0261,-106.8814,75.09,89,0,4.43
463,Zaymishche,RU,2021-10-21 04:02:13,52.7264,32.2334,51.28,62,100,16.8
464,Mirnyy,RU,2021-10-21 04:01:44,62.5353,113.9611,38.26,88,100,12.12
465,Qatana,SY,2021-10-21 04:02:14,33.4354,36.0815,56.21,77,0,4.85
466,Vestmannaeyjar,IS,2021-10-21 03:59:24,63.4427,-20.2734,44.8,76,96,29.89
467,Madimba,TZ,2021-10-21 04:02:15,-10.4,40.3333,74.8,84,82,4.65
468,Willmar,US,2021-10-21 04:02:15,45.1219,-95.0433,47.89,93,75,14.97
469,Katwa,IN,2021-10-21 04:02:16,23.6399,88.128,82.63,66,92,8.66
470,Tomatlan,MX,2021-10-21 04:02:16,19.9333,-105.25,76.68,95,5,2.3
471,Boras,SE,2021-10-21 04:02:17,57.721,12.9401,51.84,95,100,8.3
472,Letka,RU,2021-10-21 04:02:17,59.6011,49.4232,30.78,78,100,14.63
473,Nelson Bay,AU,2021-10-21 04:02:18,-32.7167,152.15,73.09,65,26,8.84
474,Carutapera,BR,2021-10-21 04:02:18,-1.195,-46.02,77.85,85,23,5.5
475,Mecca,SA,2021-10-21 04:00:20,21.4267,39.8261,80.15,42,7,1.48
476,Linjiang,CN,2021-10-21 04:02:19,41.8069,126.9078,50.25,36,30,2.13
477,Pochutla,MX,2021-10-21 04:02:19,15.7432,-96.4661,75.81,91,98,3.62
478,Talnakh,RU,2021-10-21 04:01:30,69.4865,88.3972,18.68,95,100,3.18
479,Bikin,RU,2021-10-21 04:02:20,46.8161,134.26,42.46,41,5,5.14
480,Petropavlovka,RU,2021-10-21 04:02:21,50.6114,105.3196,42.03,51,1,3.4
481,Iralaya,HN,2021-10-21 04:02:21,15.0,-83.2333,79.3,85,100,6.46
482,Abeche,TD,2021-10-21 04:02:22,13.8292,20.8324,77.18,36,100,3.2
483,Lichtenburg,ZA,2021-10-21 04:02:23,-26.152,26.1597,53.8,66,48,8.41
484,Zhigansk,RU,2021-10-21 04:02:23,66.7697,123.3711,26.35,91,100,18.54
485,Luwingu,ZM,2021-10-21 04:02:24,-10.2621,29.9271,63.86,57,17,5.17
486,Primorsk,UA,2021-10-21 04:02:24,46.7348,36.3443,50.68,82,91,12.21
487,Salalah,OM,2021-10-21 04:00:24,17.0151,54.0924,77.09,73,86,5.75
488,Dalbandin,PK,2021-10-21 04:02:25,28.8947,64.4101,82.02,13,0,3.76
489,Montepuez,MZ,2021-10-21 04:02:25,-13.1256,38.9997,68.2,77,34,8.28
490,Zenzeli,RU,2021-10-21 04:02:26,45.9241,47.0474,39.61,60,53,7.16
491,Asuncion,PY,2021-10-21 04:01:26,-25.3007,-57.6359,63.84,66,10,4.47
492,Zomin,UZ,2021-10-21 04:01:12,39.9606,68.3958,60.53,26,100,3.18
493,Leh,IN,2021-10-21 04:02:27,34.1667,77.5833,43.92,34,1,3.8
494,Vanavara,RU,2021-10-21 04:01:16,60.34,102.2797,42.44,66,94,8.5
495,Piacabucu,BR,2021-10-21 04:02:28,-10.4056,-36.4344,76.14,87,8,8.77
496,Gurupa,BR,2021-10-21 04:02:28,-1.405,-51.64,74.55,95,99,4.27
497,Siderno,IT,2021-10-21 04:02:29,38.2779,16.302,62.83,76,0,7.27
498,Salta,AR,2021-10-21 04:02:29,-24.7859,-65.4117,61.57,59,0,3.0
499,Gamba,GA,2021-10-21 04:02:30,-2.65,10.0,75.22,88,100,3.13
500,Dunedin,NZ,2021-10-21 03:59:32,-45.8742,170.5036,52.81,62,88,1.99
501,Iqaluit,CA,2021-10-21 04:01:11,63.7506,-68.5145,28.13,100,90,0.0
502,Akhisar,TR,2021-10-21 04:02:31,38.9185,27.8401,50.9,76,0,2.71
503,Adrar,MR,2021-10-21 04:02:32,20.5022,-10.0711,71.74,26,4,9.93
504,Upornaya,RU,2021-10-21 04:02:32,44.3914,41.0196,37.87,71,7,6.13
505,Qasigiannguit,GL,2021-10-21 04:02:33,68.8193,-51.1922,26.85,80,98,3.31
506,Safranbolu,TR,2021-10-21 04:02:33,41.2508,32.6942,42.33,75,0,2.73
507,Neuquen,AR,2021-10-21 04:02:34,-38.9516,-68.0591,66.51,38,70,22.66
508,Mogadishu,SO,2021-10-21 03:59:09,2.0371,45.3438,78.51,82,100,14.56
509,Nisia Floresta,BR,2021-10-21 04:02:34,-6.0911,-35.2086,75.9,89,98,3.49
510,Along,IN,2021-10-21 04:02:35,28.1667,94.7667,71.74,100,100,0.56
511,Pundaguitan,PH,2021-10-21 04:02:35,6.3711,126.1689,82.92,73,100,5.68
512,Slonim,BY,2021-10-21 04:02:36,53.0867,25.3219,53.31,62,100,14.85
513,Colwyn Bay,GB,2021-10-21 04:02:37,53.2948,-3.7267,47.91,76,100,17.0
514,Searcy,US,2021-10-21 04:02:37,35.2506,-91.7363,70.52,91,75,0.0
515,Catamarca,AR,2021-10-21 04:01:04,-28.4696,-65.7852,69.58,36,0,15.97
516,Ranot,TH,2021-10-21 04:02:38,7.7777,100.3213,79.39,81,100,2.46
517,Lewistown,US,2021-10-21 04:02:39,40.5992,-77.5714,57.94,93,1,0.0
518,Ibanda,TZ,2021-10-21 04:02:39,-2.7974,32.4746,66.79,75,100,5.1
519,Klyuchi,RU,2021-10-21 04:02:40,52.2667,79.1667,51.42,41,99,10.58
520,Asosa,ET,2021-10-21 04:02:40,10.0667,34.5333,60.76,67,67,5.86
521,Saravena,CO,2021-10-21 04:02:41,6.9538,-71.8752,71.62,91,63,2.84
522,Nizhnekamsk,RU,2021-10-21 04:02:41,55.6366,51.8245,32.79,74,90,8.95
523,Peruibe,BR,2021-10-21 04:02:42,-24.32,-46.9983,63.36,90,100,6.4
524,Evensk,RU,2021-10-21 04:01:28,61.95,159.2333,12.42,70,43,7.67
525,Paamiut,GL,2021-10-21 04:00:53,61.994,-49.6678,35.46,51,0,5.79
526,Cabra,ES,2021-10-21 04:02:43,37.4725,-4.4421,63.9,60,1,0.85
527,Yeppoon,AU,2021-10-21 04:02:26,-23.1333,150.7333,85.78,69,95,12.19
528,San Carlos,VE,2021-10-21 04:02:44,9.6612,-68.5827,72.77,92,12,3.91
529,Padang,ID,2021-10-21 04:02:23,-0.9492,100.3543,84.25,76,84,4.23
530,Kashan,IR,2021-10-21 04:02:44,33.9831,51.4364,59.58,53,0,3.2
531,Isla Mujeres,MX,2021-10-21 04:02:14,21.2311,-86.731,80.17,85,100,14.79
532,Sorland,NO,2021-10-21 04:02:45,67.667,12.6934,37.27,98,100,19.1
533,Koslan,RU,2021-10-21 04:02:46,63.4564,48.8989,29.43,72,100,13.13
534,Brae,GB,2021-10-21 04:02:46,60.3964,-1.353,40.91,63,90,33.84
535,Igarapava,BR,2021-10-21 04:02:47,-20.0383,-47.7469,65.3,87,7,1.9
536,Garmsar,IR,2021-10-21 04:02:48,35.2182,52.3409,60.24,49,14,7.02
537,Tolbazy,RU,2021-10-21 04:02:48,54.0241,55.8825,32.76,89,46,10.25
538,Yumen,CN,2021-10-21 04:02:49,40.2833,97.2,51.15,19,52,8.84
539,Abnub,EG,2021-10-21 04:01:40,27.2696,31.1511,65.25,69,0,10.16
540,Monte Patria,CL,2021-10-21 03:59:36,-30.6919,-70.9467,59.23,60,0,1.72
541,Shaunavon,CA,2021-10-21 04:02:50,49.6501,-108.4181,38.75,43,100,15.35
542,Petropavlovsk-Kamchatskiy,RU,2021-10-21 04:02:16,53.0452,158.6483,36.19,32,0,15.66
543,Alofi,NU,2021-10-21 04:02:51,-19.0595,-169.9187,76.15,64,75,21.34
544,Broken Hill,AU,2021-10-21 04:02:51,-31.95,141.4333,85.24,16,53,8.95
545,Dabakala,CI,2021-10-21 04:02:52,8.3667,-4.4333,71.69,98,98,4.14
546,Konstantinovka,RU,2021-10-21 04:02:52,49.6167,127.9833,44.55,41,85,5.82
547,Nieuw Amsterdam,SR,2021-10-21 04:02:53,5.8833,-55.0833,81.01,87,88,10.63
548,Masunga,BW,2021-10-21 04:02:53,-20.6246,27.4488,56.28,77,3,7.85
549,Shakawe,BW,2021-10-21 04:02:54,-18.3667,21.85,68.74,63,100,3.78
550,Vaijapur,IN,2021-10-21 04:02:54,19.9167,74.7333,78.69,44,40,3.56
551,Sinop,TR,2021-10-21 04:02:55,41.7711,34.8709,43.02,80,0,10.96
552,Emporia,US,2021-10-21 04:00:40,38.4039,-96.1817,52.52,52,1,8.46
553,Tessalit,ML,2021-10-21 04:02:55,20.1986,1.0114,71.42,28,2,7.63
554,Saint Albans,GB,2021-10-21 04:02:57,51.75,-0.3333,47.86,92,100,18.41
555,Kailua,US,2021-10-21 04:02:57,21.4022,-157.7394,78.03,72,0,10.69
556,Maneadero,MX,2021-10-21 04:02:58,31.7167,-116.5667,58.1,85,1,3.0
557,Zyryanka,RU,2021-10-21 04:02:59,65.75,150.85,6.6,69,43,5.06
558,Vila Franca Do Campo,PT,2021-10-21 04:01:38,37.7167,-25.4333,61.21,68,8,2.77
559,Andros Town,BS,2021-10-21 04:00:39,24.7,-77.7667,81.05,68,98,20.11
560,Viedma,AR,2021-10-21 04:00:45,-40.8135,-62.9967,59.97,71,1,13.04
561,Petaluma,US,2021-10-21 04:00:31,38.2324,-122.6367,61.97,96,75,0.0
562,Olga,RU,2021-10-21 04:03:00,43.7444,135.2892,47.95,31,0,6.78
563,Xiaoweizhai,CN,2021-10-21 04:03:01,26.1903,107.5125,49.32,95,100,5.68
564,Margate,GB,2021-10-21 03:59:46,51.3813,1.3862,49.71,87,100,32.1
565,Belgrade,RS,2021-10-21 04:00:09,44.804,20.4651,46.06,87,0,6.91
566,Derzhavinsk,KZ,2021-10-21 04:03:03,51.1,66.3167,36.64,90,99,16.15
567,Niamey,NE,2021-10-21 04:00:15,13.5137,2.1098,85.01,53,43,9.31
568,Malko Tarnovo,BG,2021-10-21 04:03:04,41.9833,27.5333,39.18,79,0,3.53
569,Dobrinka,RU,2021-10-21 04:03:04,52.1653,40.4731,44.55,63,100,19.93
570,Itamaraju,BR,2021-10-21 04:03:05,-17.0392,-39.5311,66.15,96,100,6.69
571,Verkhoyansk,RU,2021-10-21 04:03:05,67.5447,133.385,16.34,91,83,2.26
572,Caravelas,BR,2021-10-21 04:01:19,-17.7125,-39.2481,71.58,91,100,14.9
